"Town_Code","Town_Name","Pop_T","city_class"
194084,"Satiyava",6225,"Class_5"
194085,"Barahatir Jagdishpur",15367,"Class_4"
194086,"Ibrahimpur",7853,"Class_5"
194087,"Amilo",30339,"Class_3"
194088,"Hafizpur",8195,"Class_5"
195176,"Mahul Khas Or Mahul",6246,"Class_5"
196761,"Chakmano Urf Dargah",4837,"Class_6"
197188,"Para",6427,"Class_5"
197189,"Ratanpura",4405,"Class_6"
197190,"Kurthi Jafarpur",14157,"Class_4"
197677,"Walidpur",25589,"Class_3"
197678,"Atrari",5555,"Class_5"
197679,"Khairabad",13016,"Class_4"
199391,"Middha",6523,"Class_5"
199392,"Premchak Urf Baheri",7063,"Class_5"
202318,"Gaura",5618,"Class_5"
202319,"Banjarepur",5108,"Class_5"
202320,"Sadatmasaura",4800,"Class_6"
203003,"Dhanauha",6212,"Class_5"
203428,"Mahimapur",5280,"Class_5"
207292,"Sakaldiha",7394,"Class_5"
207806,"Bahadurpur",8515,"Class_5"
207807,"Madiya",7891,"Class_5"
207808,"Chaurhat",7971,"Class_5"
207809,"Satpokhari",13757,"Class_4"
207810,"Dulhipur",8243,"Class_5"
208865,"Baragaon",11383,"Class_4"
209729,"Benipur",12470,"Class_4"
209730,"Kallipur",6295,"Class_5"
209731,"Dindaspur",6352,"Class_5"
209732,"Parmanandpur",5139,"Class_5"
209733,"Birbhanpur",8233,"Class_5"
209734,"Kachnar",5870,"Class_5"
209735,"Chhitauni",6195,"Class_5"
209736,"Chandpur",6427,"Class_5"
209737,"Maheshpur",5553,"Class_5"
209738,"Kakarmatta",7377,"Class_5"
209739,"Kesaripur",5381,"Class_5"
209740,"Harpalpur",7710,"Class_5"
209741,"Amara Khaira Chak",6577,"Class_5"
209742,"Jalal Patti",6033,"Class_5"
209743,"Susuwahi",10454,"Class_4"
209744,"Sir Gobardhan",11350,"Class_4"
209745,"Chhitpur",12156,"Class_4"
209746,"Bhagawanpur",7269,"Class_5"
209747,"Umarha",6429,"Class_5"
209748,"Lerhupur",6934,"Class_5"
209749,"Asapur",6153,"Class_5"
209750,"Salarpur",10126,"Class_4"
209751,"Gaura Kala",4653,"Class_6"
209752,"Kotwa",5825,"Class_5"
209753,"Sarai Mohana",4824,"Class_6"
209754,"Suzabad",15384,"Class_4"
209755,"Kotwa",14394,"Class_4"
209756,"Lohta",25596,"Class_3"
209757,"Phulwaria",20466,"Class_3"
209758,"Shivdaspur",16405,"Class_4"
209759,"Kandwa",11685,"Class_4"
209760,"Lahartara",5124,"Class_5"
209761,"Maruadih",11228,"Class_4"
210167,"Hariyawan",6769,"Class_5"
210622,"Jakhaon",6286,"Class_5"
210623,"Lachhiman Patti",5580,"Class_5"
210982,"Gird Baragaon",5241,"Class_5"
211672,"Anurudhpur Purab Patti",4568,"Class_6"
211673,"Tilthi",7665,"Class_5"
211674,"Kataka",4926,"Class_6"
211675,"Pipara Dand",5420,"Class_5"
211676,"Bharuhana",6629,"Class_5"
212949,"Garauri",5378,"Class_5"
214088,"Villimar Kundi",21082,"Class_3"
214380,"Kakari",5221,"Class_5"
214381,"Parasi",23966,"Class_3"
214382,"Anpara",17978,"Class_4"
214383,"Jamshila",7923,"Class_5"
214384,"Khariya",10482,"Class_4"
214385,"Kota",13409,"Class_4"
214386,"Bijpur",9420,"Class_5"
215120,"Bhagipur",12414,"Class_4"
215988,"Sujavalpur",9835,"Class_5"
217372,"Tola Mansaraut",6451,"Class_5"
217373,"Kargahia Purab",9995,"Class_5"
217429,"Hat Saraiya",6863,"Class_5"
219625,"Mohanpur",5815,"Class_5"
219626,"Rajopatti urf Kota Bazar",14631,"Class_4"
219627,"Talkhapur Dumra",7970,"Class_5"
220486,"Madhubani",7070,"Class_5"
220625,"Satghara",8060,"Class_5"
225104,"Raghunathpur",6355,"Class_5"
225836,"Singhesar Asthan",5298,"Class_5"
227112,"Padri",7566,"Class_5"
227464,"Bahadurpur",4406,"Class_6"
228693,"Damodarpur",13884,"Class_4"
229455,"Dumari urf Damodarpur Shahjahan",6301,"Class_5"
229456,"Majhauli Khetal",6820,"Class_5"
229457,"Yehiapur",4919,"Class_6"
229458,"Shekhpura",10204,"Class_4"
230711,"Hathua",7156,"Class_5"
233708,"Sanrha",11362,"Class_4"
236297,"Bhagirathpur",5323,"Class_5"
236373,"Mathurapur",7627,"Class_5"
236603,"Dharampur",5291,"Class_5"
236604,"Bhuindhara",6614,"Class_5"
237758,"Mansur Chak",5359,"Class_5"
238047,"Malhipur",12439,"Class_4"
238048,"Nurpur",7202,"Class_5"
238158,"Laruara",9376,"Class_5"
239325,"Colgong",1797,"Class_6"
239423,"Sabour",12575,"Class_4"
239576,"Nurpur",5595,"Class_5"
240182,"Habibpur",12063,"Class_4"
240183,"Puraini",30829,"Class_3"
240184,"Shahjangi",3866,"Class_6"
242654,"Paria",4922,"Class_6"
243123,"Asarganj",6327,"Class_5"
243202,"Gazipur",11299,"Class_4"
243203,"Tarapur",7450,"Class_5"
244896,"Ekangar Sarai",6672,"Class_5"
245263,"Saidpura",7392,"Class_5"
245296,"Pataliputra Housing Colony",3531,"Class_6"
245396,"Nohsa",16680,"Class_4"
245397,"Kurthaur",9880,"Class_5"
245486,"Pareo",8435,"Class_5"
245825,"Janpur",10614,"Class_4"
246571,"Dariapur",4851,"Class_6"
248330,"Sarimpur",8020,"Class_5"
249048,"Ramgarh",8690,"Class_5"
249508,"Anwari",6702,"Class_5"
252038,"Bhardua",5317,"Class_5"
252039,"Chanari",6569,"Class_5"
252657,"Saraiya",8260,"Class_5"
252695,"Telkap",4504,"Class_6"
252831,"Hanspura",7940,"Class_5"
253375,"Obra",14786,"Class_4"
255396,"Paharpur",1894,"Class_6"
255563,"Bara",5185,"Class_5"
257561,"Bhadauni",20739,"Class_3"
259057,"Tola Chain",6072,"Class_5"
259058,"Tola Baliadih",5400,"Class_5"
259424,"Tola Pairamatihana",5858,"Class_5"
261376,"RHENAK",5883,"Class_5"
261802,"Rupa",3812,"Class_6"
267135,"Tsudikong",4416,"Class_6"
267382,"Satakha Hq.",4964,"Class_6"
267667,"Kuda",16108,"Class_4"
267668,"Rangapahar",6673,"Class_5"
267722,"Puranabazar 'A'",7385,"Class_5"
267723,"Diphupar 'A'",10246,"Class_4"
268273,"Kohima Village",15734,"Class_4"
268681,"Kangpokpi",7476,"Class_5"
269207,"Tamenglong",19363,"Class_4"
269800,"Zenhang Lamka",7771,"Class_5"
269801,"Rengkai",8293,"Class_5"
269802,"Hill Town",2293,"Class_6"
270116,"Lamjaotongba",10593,"Class_4"
270117,"Langjing",5451,"Class_5"
270122,"Naoriya Pakhanglakpa",7501,"Class_5"
270123,"Sagolband",4964,"Class_6"
270124,"Takyel Mapal",5775,"Class_5"
270312,"Porompat",6191,"Class_5"
270313,"Torban",5459,"Class_5"
270314,"Khongman",6096,"Class_5"
270315,"Luwangsangbam",3458,"Class_6"
270316,"Heingang",6115,"Class_5"
270317,"Lairikyengbam Leikai",4586,"Class_6"
270318,"Laipham Siphai",5268,"Class_5"
270319,"Khurai Sajor Leikai",7987,"Class_5"
270320,"Chingangbam Leikai",4904,"Class_6"
270321,"Kshetrigao",10534,"Class_4"
270322,"Thongju",10836,"Class_4"
270323,"Kiyamgei",5336,"Class_5"
270457,"Ukhrul",27187,"Class_3"
271863,"Taranagar",15481,"Class_4"
271864,"Narsingarh",7404,"Class_5"
271865,"Singarbil",12917,"Class_4"
271866,"Gandhigram",14572,"Class_4"
272013,"Radhakishorenagar",13866,"Class_4"
272014,"Briddhanagar",7041,"Class_5"
272015,"Uttar Champamura",11359,"Class_4"
272016,"Bankimnagar",11949,"Class_4"
272023,"Charipara",19598,"Class_4"
272024,"Anandanagar",13814,"Class_4"
272025,"Dukli",16941,"Class_4"
272026,"Madhupur",14105,"Class_4"
272027,"Madhuban",16579,"Class_4"
272081,"Gakulnagar",11369,"Class_4"
272126,"Chandigarh",5607,"Class_5"
272233,"Dhwajnagar",9052,"Class_5"
272234,"Gakulpur",8361,"Class_5"
272235,"Fulkumari",11160,"Class_4"
272236,"Matarbari",6530,"Class_5"
272360,"Lebachhara",5273,"Class_5"
272465,"Kalachhari",4827,"Class_6"
272488,"Manu",8515,"Class_5"
272655,"Dewanpasa",8761,"Class_5"
272656,"Panisagar",14758,"Class_4"
272707,"Fatikroy",5371,"Class_5"
272731,"Kanchanpur",15341,"Class_4"
278071,"Umroi",8198,"Class_5"
278353,"Mawlai",55012,"Class_2"
278354,"Pynthormukhrah",27219,"Class_3"
278355,"Nongmynsong",15017,"Class_4"
278356,"Mawpat",6184,"Class_5"
278357,"Umpling",8529,"Class_5"
278358,"Nongthymmai",38004,"Class_3"
278359,"Madanriting",29194,"Class_3"
278360,"Nongkseh",4846,"Class_6"
278361,"Umlyngka",7381,"Class_5"
278362,"Lawsohtun",8214,"Class_5"
278901,"Cherrapunjee",11722,"Class_4"
279898,"Padmabil",6874,"Class_5"
280388,"Salakati",4863,"Class_6"
280885,"Golokganj",8244,"Class_5"
281039,"Jhagra Pt.III",8838,"Class_5"
281338,"Anand Nagar",2050,"Class_6"
281759,"Mankachar",26162,"Class_3"
282027,"Nidanpur Pt-II",7954,"Class_5"
282248,"Gobindapur",11863,"Class_4"
282249,"Bhalukdubi",9636,"Class_5"
282403,"Kharijapikon",5550,"Class_5"
282404,"Salpara Molandubi Pt.-I",11709,"Class_4"
282405,"Asudubi",7356,"Class_5"
282470,"Damara Patpara",4922,"Class_6"
282471,"Thekashu Pt-I",4384,"Class_6"
282472,"Thekashu Pt.-II",5625,"Class_5"
282691,"Uttar Athiabari",6091,"Class_5"
282692,"Khaira Bari",10210,"Class_4"
283005,"BOHARI",8264,"Class_5"
283613,"Jagiroad",17739,"Class_4"
283614,"Tegheria",5567,"Class_5"
283615,"Nakhula Grant",3806,"Class_6"
283737,"Bhuragaon",9845,"Class_5"
283840,"Mairabari Town",7177,"Class_5"
284490,"Rupahi Town",8052,"Class_5"
284816,"Dimaruguri",10235,"Class_4"
284817,"Chota Haibor",6315,"Class_5"
284818,"Morongial",10318,"Class_4"
285193,"Pub - Dhaniram Pather",6280,"Class_5"
285194,"Borpukhuri",8318,"Class_5"
285195,"Golaghatia Basti",9809,"Class_5"
285309,"Jamunamukh",7377,"Class_5"
285495,"Lumding Rly. Col.",22658,"Class_3"
286340,"Majgaon",8154,"Class_5"
286341,"Gutlong Gaon",10900,"Class_4"
286342,"Barika Chuburi",7911,"Class_5"
289621,"Jonai Bazar",4459,"Class_6"
289622,"Lakhi Nepali",5348,"Class_5"
290058,"Chapakhowa Town",10305,"Class_4"
290740,"Forest Vill. Lakhipathar",6129,"Class_5"
290741,"Bahbari Gaon",6821,"Class_5"
290742,"Kachujan Gaon",3246,"Class_6"
291062,"Digboi Oil Town",12726,"Class_4"
291063,"Borgolai Grant No.II",5241,"Class_5"
291064,"Lido Town",11717,"Class_4"
291065,"Lido Tikok",5091,"Class_5"
291253,"Niz- Mankata",5924,"Class_5"
291355,"Barbari",2884,"Class_6"
291703,"Duliajan Oil Town",28626,"Class_3"
291704,"Sarupathar Bengali",8752,"Class_5"
292012,"Moran Town",8434,"Class_5"
292421,"Namrup",15719,"Class_4"
293297,"Sepon",4234,"Class_6"
293676,"Naubaisa Goan",5015,"Class_5"
293677,"Dhekorgorha",4708,"Class_6"
293678,"Charingia Gaon",5094,"Class_5"
293679,"Nowsolia Gaon",4312,"Class_6"
293752,"Kumar Kaibarta Gaon",8056,"Class_5"
293753,"Chekonidhara",9026,"Class_5"
293754,"Kamalabaria N.C.",10071,"Class_4"
294282,"Mohmaiki",5639,"Class_5"
294283,"NUMALIGARH REFINERY TOWNSHIP",2318,"Class_6"
296732,"Laharijan Natun Bosti",2508,"Class_6"
299130,"Niz Katigorah Pt III",5687,"Class_5"
299131,"Katirail T.E.",6182,"Class_5"
299378,"Tupkhana Pt I",4640,"Class_6"
299379,"Tarapur Pt VI",8753,"Class_5"
299380,"Dudhpatil Pt VI",5083,"Class_5"
299381,"Dudhpatil Pt V",4121,"Class_6"
299382,"Ambicapur Pt VIII",11691,"Class_4"
299383,"Ambicapur Pt VI",7971,"Class_5"
299384,"Uttar Krishnapur Pt III",5187,"Class_5"
299385,"Irongmara",7685,"Class_5"
299386,"Kanakpur Pt. II",9519,"Class_5"
299387,"Silchar Pt. X",6313,"Class_5"
299388,"Ambikapur Pt. X",14283,"Class_4"
299389,"Uttar Krishnapur Pt. I",6960,"Class_5"
299390,"Tarapur VII",6977,"Class_5"
299391,"Kanakpur I",6219,"Class_5"
299492,"Durga Nagar Pt. V",9051,"Class_5"
300147,"Batarashi",7001,"Class_5"
300148,"Kanisail Pt I",7358,"Class_5"
300230,"Badarpur Rly. Town",8882,"Class_5"
300231,"Mosli Pt I",5087,"Class_5"
300232,"Chapra",11220,"Class_4"
300978,"H.P.C. Township",2732,"Class_6"
301325,"New Bongaigaon Rly. Col.",14896,"Class_4"
301473,"Chalantapara Pt IV",5744,"Class_5"
301806,"B.R.P.L. Township",6001,"Class_5"
302042,"Chatibor Gaon",8231,"Class_5"
302426,"Udiana",4644,"Class_6"
302704,"Sualkuchi",13898,"Class_4"
302705,"Bamun Sualkuchi",7628,"Class_5"
302706,"Niz-Hajo",15188,"Class_4"
302707,"Majarkuri",4727,"Class_6"
303357,"Kochpara",7540,"Class_5"
303358,"Nahira",11790,"Class_4"
303359,"Upar Hali",7095,"Class_5"
303360,"Dahali",8397,"Class_5"
303361,"Sarpara",6529,"Class_5"
303362,"Parlli Part",5788,"Class_5"
303363,"Sanpara",4534,"Class_6"
303396,"Changsari",5354,"Class_5"
303397,"Jalah",6468,"Class_5"
303419,"Azara",8780,"Class_5"
303420,"Garal",4400,"Class_6"
303421,"Majir Gaon",4774,"Class_6"
303422,"Kahi Kuchi",9917,"Class_5"
303423,"Dharapur",8095,"Class_5"
303429,"Amin Gaon",8855,"Class_5"
303578,"Digaru Gaon",3207,"Class_6"
303579,"Barua Bari Gaon",5444,"Class_5"
303580,"Sonapur Gaon",5771,"Class_5"
303624,"Chandrapur Baghicha",5106,"Class_5"
303707,"Rupiabathan",4981,"Class_6"
303708,"Belsor",8523,"Class_5"
303709,"Kakaya",5550,"Class_5"
303710,"Pipalibari",4534,"Class_6"
303711,"Bangaon",5873,"Class_5"
303895,"Marowa",4004,"Class_6"
303978,"Bali Koria",6359,"Class_5"
303979,"Digheli",5285,"Class_5"
303980,"Niz-Bahjani",5183,"Class_5"
304182,"Takhlibilar Pathar",6611,"Class_5"
304411,"No.2 Goreswar",5631,"Class_5"
305104,"Gerimari Chapori",11004,"Class_4"
305512,"KALAIGAON TOWN",5112,"Class_5"
306188,"Badamtam Tea Garden",6102,"Class_5"
306189,"Ging Tea Garden",4089,"Class_6"
306190,"Chongtong Tea Garden",5802,"Class_5"
306191,"Singtam Tea Garden",5792,"Class_5"
306271,"Dungra Khasmahal",6789,"Class_5"
306392,"Sukhiapokhri",4450,"Class_6"
306393,"Sonada Khasmahal",11635,"Class_4"
306394,"Rongmook Ceder Tea Garden",5150,"Class_5"
306395,"Mangarjung Tea Garden",5644,"Class_5"
306489,"Cart Road",14444,"Class_4"
306562,"Kalkut",9184,"Class_5"
306563,"Tari",14558,"Class_4"
306564,"Bairatisal",4916,"Class_6"
306565,"Jitu",5892,"Class_5"
306566,"Mathapari",11529,"Class_4"
306567,"Bara Mohansingh",15616,"Class_4"
306661,"Dumriguri",13416,"Class_4"
306662,"Uttar Bagdogra",25044,"Class_3"
306663,"Geni",8747,"Class_5"
306664,"Bhimram",11058,"Class_4"
306665,"Lalman",6894,"Class_5"
306666,"Dakshin Bagdogra",2647,"Class_6"
306854,"Shyamdhan",5192,"Class_5"
306855,"Kharibari",6660,"Class_5"
306882,"Dabgram",119040,"Class_1"
306883,"Binnaguri",58840,"Class_2"
306884,"Chakiabhita",5251,"Class_5"
306988,"Odlabari",14194,"Class_4"
306989,"Dakshin Odlabari",4997,"Class_6"
306990,"Lataguri",4981,"Class_6"
307019,"Matialihat",4215,"Class_6"
307020,"Chalsa Mahabari",4973,"Class_6"
307021,"Mangalbari",5934,"Class_5"
307104,"Sisha-Jumrha",4130,"Class_6"
307105,"Uttar Madarihat",9631,"Class_5"
307147,"Jaygaon",42254,"Class_3"
307148,"Mechiabasti",9592,"Class_5"
307149,"Uttar Satali",18454,"Class_4"
307150,"Uttar Latabari",16350,"Class_4"
307204,"Laskarpara",7137,"Class_5"
307205,"Dakhin Rampur",6392,"Class_5"
307206,"Uttar Kamakhyaguri",12022,"Class_4"
307254,"Paschim Jitpur",14334,"Class_4"
307255,"Chechakhata",7613,"Class_5"
307256,"Alipurduar Rly.Jnc.",10733,"Class_4"
307257,"Bholar Dabri",12670,"Class_4"
307258,"Birpara",10821,"Class_4"
307337,"Samuktola",8132,"Class_5"
307338,"Sobhaganj",5488,"Class_5"
307399,"Jagijhora Barabak",6474,"Class_5"
307400,"Jateshwar",8963,"Class_5"
307401,"Parangarpar",11408,"Class_4"
307402,"Falakata",19716,"Class_4"
307505,"Banarhat Tea Garden",15652,"Class_4"
307506,"Telipara Tea Garden",11535,"Class_4"
307507,"Gairkata",7577,"Class_5"
307593,"Mainaguri",30490,"Class_3"
307594,"Dakshin Khagrabari",7469,"Class_5"
307623,"Kharia",61661,"Class_2"
307872,"Nagar Changrabandha",4483,"Class_6"
308211,"Kharimala Khagrabari",7844,"Class_5"
308212,"Guriahati",21064,"Class_3"
308213,"Dhaliabari",4383,"Class_6"
308325,"Baneswar",4841,"Class_6"
308326,"Khagrabari",23122,"Class_3"
308327,"Baisguri",5021,"Class_5"
308328,"Chakchaka",8582,"Class_5"
308329,"Takagach",12418,"Class_4"
308402,"Kamat Phulbari",5339,"Class_5"
308456,"Chhota Laukuthi",5480,"Class_5"
308587,"Bhangri Pratham Khanda",4379,"Class_6"
308948,"Chopra",5777,"Class_5"
309202,"Hanskunda",5939,"Class_5"
309798,"Nachhratpur Katabari",6011,"Class_5"
309799,"Kasba",10067,"Class_4"
310328,"Itahar",6022,"Class_5"
310762,"Gopalpur",7016,"Class_5"
311370,"Par Patiram",3225,"Class_6"
311371,"Dakra",5268,"Class_5"
311372,"Chak Bhrigu",6269,"Class_5"
311965,"Harirampur",5021,"Class_5"
312245,"Chanchal",5570,"Class_5"
312781,"Bandhail",6175,"Class_5"
312782,"Rangabhita",5464,"Class_5"
313212,"Baksinagar",7255,"Class_5"
313213,"Kachu Pukur",5752,"Class_5"
313214,"Kendua",6452,"Class_5"
313215,"Aiho",5898,"Class_5"
313331,"Jhangra",5022,"Class_5"
313332,"Chhatianmor",5582,"Class_5"
313333,"Sahapur",9906,"Class_5"
313466,"Milki",12581,"Class_4"
313467,"Sonatala",10589,"Class_4"
313468,"Bagbari",8660,"Class_5"
313613,"Chhota Suzapur",11216,"Class_4"
313614,"Nazirpur",8778,"Class_5"
313615,"Bara Suzapur",15808,"Class_4"
313616,"Chaspara",7731,"Class_5"
313617,"Jalalpur",5460,"Class_5"
313618,"Bamangram",13550,"Class_4"
313619,"Jadupur",7585,"Class_5"
313620,"Silampur",12664,"Class_4"
313621,"Baliadanga",12379,"Class_4"
313622,"Alipur",17347,"Class_4"
313623,"Karari Chandpur",10941,"Class_4"
313689,"Birodhi",3838,"Class_6"
313762,"Jagannathpur",13454,"Class_4"
313763,"Krishnapur",16470,"Class_4"
313830,"Farakka Barrage Township",20126,"Class_3"
313831,"Srimantapur",4374,"Class_6"
313832,"Benia Gram",15046,"Class_4"
313833,"Arjunpur",6042,"Class_5"
313834,"Sibnagar",6812,"Class_5"
313835,"Mamrejpur",9851,"Class_5"
313836,"Paranpara",22297,"Class_3"
313837,"Mahadeb Nagar",21737,"Class_3"
313871,"Anup Nagar",12940,"Class_4"
313872,"Jafrabad",28332,"Class_3"
313873,"Kankuria",36925,"Class_3"
313874,"Uttar Mahammadpur",8264,"Class_5"
313875,"Chachanda",14244,"Class_4"
313876,"Dhusaripara",17800,"Class_4"
313877,"Serpur",8900,"Class_5"
313878,"Kohetpur",5379,"Class_5"
313879,"Bhasaipaikar",23141,"Class_3"
313880,"Jaykrishnapur",12599,"Class_4"
313881,"Basudebpur",6830,"Class_5"
313940,"Madna",6312,"Class_5"
313941,"Ramakantapur",6347,"Class_5"
313942,"Nayabahadurpur",9239,"Class_5"
313943,"Fatellapur",7207,"Class_5"
313979,"Jagtaj",11261,"Class_4"
313980,"Debipur",6506,"Class_5"
313981,"Aurangabad",39261,"Class_3"
313982,"Mahendrapur",6979,"Class_5"
313983,"Hafania",8171,"Class_5"
313984,"Dafahat",15688,"Class_4"
313985,"Paschim Punropara",40683,"Class_3"
313986,"Ichhlampur",6015,"Class_5"
313987,"Chakmeghoan",5360,"Class_5"
313988,"Kakramari",9423,"Class_5"
313989,"Khanpur",5510,"Class_5"
313990,"Khidirpur",5526,"Class_5"
313991,"Bhabki",7772,"Class_5"
314052,"Ghorsala",7837,"Class_5"
314053,"Srikantabati",14027,"Class_4"
314054,"Charka",8451,"Class_5"
314055,"Dafarpur",16587,"Class_4"
314056,"Ramnagar",9528,"Class_5"
314057,"Mirzapur",6083,"Class_5"
314135,"Giria",17131,"Class_4"
314136,"Mithipur",15260,"Class_4"
314137,"Jot Kamal",7685,"Class_5"
314138,"Osmanpur",10512,"Class_4"
314139,"Sahajadpur",23280,"Class_3"
314140,"Khodarampur",7277,"Class_5"
314141,"Donalia",6081,"Class_5"
314142,"Teghari",25058,"Class_3"
314143,"Krishna Sali",10742,"Class_4"
314144,"Bara Jumla",11074,"Class_4"
314805,"Islampur",15019,"Class_4"
314806,"Harharia Chak",9411,"Class_5"
315443,"Goaljan",4850,"Class_6"
315444,"Kasim Bazar",11724,"Class_4"
315445,"Banjetia",10400,"Class_4"
315446,"Sibdanga Badarpur",12829,"Class_4"
315447,"Gopjan",23415,"Class_3"
315448,"Gora Bazar",5200,"Class_5"
315449,"Ajodhya Nagar",8883,"Class_5"
315450,"Chaltia",25336,"Class_3"
315451,"Haridasmati",6627,"Class_5"
315619,"Barua",8852,"Class_5"
315742,"Salar",22894,"Class_3"
316075,"Barua Gopalpur",6614,"Class_5"
316076,"Ambhua",10477,"Class_4"
316077,"Murarai",5770,"Class_5"
316149,"Kashimnagar",9796,"Class_5"
316504,"Bishnupur",8118,"Class_5"
316618,"Fatehpur",10176,"Class_4"
317006,"Rajnagar",13965,"Class_4"
317119,"Karidhya",10466,"Class_4"
317120,"Kalipur",4770,"Class_6"
317446,"Ahmadpur",9242,"Class_5"
317626,"Labhpur",5419,"Class_5"
317763,"Parota",5267,"Class_5"
317933,"Surul",12160,"Class_4"
318067,"Ilambazar",7125,"Class_5"
318539,"Chittaranjan",39098,"Class_3"
318540,"Hindusthan Cables Town",22599,"Class_3"
318587,"Panuria",8399,"Class_5"
318588,"Domohani",12480,"Class_4"
318589,"Bhanowara",8855,"Class_5"
318590,"Majiara",5444,"Class_5"
318591,"Pangachhiya",9165,"Class_5"
318636,"Kunustara",5127,"Class_5"
318637,"Topsi",4329,"Class_6"
318638,"Nimsa",3459,"Class_6"
318639,"Chinchuria",6617,"Class_5"
318640,"Kenda",15731,"Class_4"
318641,"Parasia",8894,"Class_5"
318642,"Kendra Khottamdi",10750,"Class_4"
318655,"Ratibati",4508,"Class_6"
318656,"Chapui",5358,"Class_5"
318657,"Jemari",13179,"Class_4"
318658,"Banshra",5703,"Class_5"
318659,"Belebathan",4459,"Class_6"
318660,"Chelad",7471,"Class_5"
318661,"Murgathaul",7371,"Class_5"
318662,"Amkula",5445,"Class_5"
318663,"Baktarnagar",5112,"Class_5"
318664,"Egara",7623,"Class_5"
318665,"Sahebganj",4715,"Class_6"
318666,"Raghunathchak",6006,"Class_5"
318667,"Ballavpur",6468,"Class_5"
318681,"Siduli",8961,"Class_5"
318682,"Khandra",15383,"Class_4"
318683,"Chak Bankola",13492,"Class_4"
318684,"Ukhra",24104,"Class_3"
318685,"Mahira",4188,"Class_6"
318686,"Dakshin Khanda",8449,"Class_5"
318687,"Parashkol",11212,"Class_4"
318688,"Kajora",27275,"Class_3"
318689,"Harishpur",8980,"Class_5"
318690,"Palashban",4811,"Class_6"
318691,"Dignala",13633,"Class_4"
318692,"Andal",6177,"Class_5"
318693,"Ondal",19924,"Class_4"
318694,"Baska",6609,"Class_5"
318710,"Bilpahari",8565,"Class_5"
318711,"Ramnagar",5446,"Class_5"
318712,"Dalurband",15107,"Class_4"
318713,"Baidyanathpur",15704,"Class_4"
318714,"Mahal",4841,"Class_6"
318715,"Konardihi",8488,"Class_5"
318716,"Nabgram",4626,"Class_6"
318717,"Sankarpur",6399,"Class_5"
318718,"Haripur",5910,"Class_5"
318719,"Chhora",13806,"Class_4"
318720,"Bahula",17510,"Class_4"
318772,"Mandarbani",4592,"Class_6"
318773,"Banagram",5635,"Class_5"
318774,"Sirsha",4600,"Class_6"
318775,"Nabaghanapur",5383,"Class_5"
318776,"Sarpi",5549,"Class_5"
318777,"Ichhapur",4795,"Class_6"
318860,"Arra",7808,"Class_5"
318861,"Gopalpur",15967,"Class_4"
318862,"Bamunara",6665,"Class_5"
318863,"Amlajora",5856,"Class_5"
318864,"Kanksa",23789,"Class_3"
318865,"Debipur",9967,"Class_5"
318866,"Prayagpur",4479,"Class_6"
319354,"Panuhat",6473,"Class_5"
319518,"Srirampur",19830,"Class_4"
319519,"Hatsimla",7141,"Class_5"
319520,"Jaluidanga",4571,"Class_6"
319521,"Gopinathpur",4688,"Class_6"
319522,"Nasaratpur",17044,"Class_4"
319949,"Raipur",5470,"Class_5"
319950,"Sukdal",13093,"Class_4"
319951,"Budbud",4558,"Class_6"
320101,"Goda",6483,"Class_5"
320102,"Bahir Sarbamangala",12819,"Class_4"
320103,"Mirzapur",7733,"Class_5"
320104,"Nari",13072,"Class_4"
320193,"Gangpur",6347,"Class_5"
320306,"Alipur",4420,"Class_6"
320495,"Dhatrigram",9951,"Class_5"
320496,"Piarinagar",3678,"Class_6"
320497,"Uttar Goara",7178,"Class_5"
320610,"Sashpur",10100,"Class_4"
320846,"Sehara",7858,"Class_5"
321124,"Karimpur",9661,"Class_5"
321125,"Uttampur",13000,"Class_4"
321418,"Mira",14391,"Class_4"
321419,"Matiari",14293,"Class_4"
321527,"Jagadanandapur",23822,"Class_3"
321528,"Kshidirpur",10556,"Class_4"
321612,"Chapra",14123,"Class_4"
321657,"Harindanga",5440,"Class_5"
321679,"Bamanpukur",9137,"Class_5"
321680,"Tiorkhali",11148,"Class_4"
321681,"Bablari Dewanganj",6806,"Class_5"
321682,"Gadigachha",14085,"Class_4"
321683,"Majdia",7831,"Class_5"
321684,"Char Maijdia",5013,"Class_5"
321685,"Char Brahmanagar",5053,"Class_5"
321776,"Sonda",4511,"Class_6"
321777,"Baruihuda",11474,"Class_4"
321778,"Paschimbhatjangla",12963,"Class_4"
321911,"Bagula",22649,"Class_3"
321912,"Badkulla",18051,"Class_4"
321913,"Patuli",6441,"Class_5"
321979,"Nrisinghapur",11336,"Class_4"
321980,"Harinadibhastsala",4983,"Class_6"
321981,"Ghoralia",5268,"Class_5"
321982,"Beharia",9584,"Class_5"
321983,"Phulia",55653,"Class_2"
322044,"Gangni",5532,"Class_5"
322045,"Kamgachhi",19998,"Class_4"
322046,"Raghabpur",10280,"Class_4"
322047,"Panpara",5349,"Class_5"
322048,"Aistala",20662,"Class_3"
